4 200 7.726679e-02 9.668761e+00 3.795977e-07 3.925599e-10 -8.337832e-06 3.298404e-02 1.531749e-25 0.000000e+00 
5 200 7.782428e-02 9.746307e+00 3.769457e-07 3.867158e-10 -5.073550e-06 3.258503e-02 5.609977e-25 0.000000e+00 
6 200 7.838675e-02 9.824412e+00 3.742139e-07 3.808610e-10 -1.890280e-06 3.219125e-02 -1.895298e-24 0.000000e+00 
7 200 7.895424e-02 9.903083e+00 3.714060e-07 3.750003e-10 1.213880e-06 3.180261e-02 4.610403e-25 0.000000e+00 
8 200 7.952679e-02 9.982323e+00 3.685257e-07 3.691384e-10 4.240781e-06 3.141905e-02 8.125979e-26 0.000000e+00 
9 200 8.010442e-02 1.006214e+01 3.655767e-07 3.632799e-10 7.192230e-06 3.104047e-02 -4.932416e-25 0.000000e+00 
10 200 8.068719e-02 1.014253e+01 3.625626e-07 3.574289e-10 1.006998e-05 3.066680e-02 4.542528e-26 0.000000e+00 
11 200 8.127512e-02 1.022352e+01 3.594871e-07 3.515897e-10 1.287575e-05 3.029798e-02 -2.622840e-25 0.000000e+00 
12 200 8.186825e-02 1.030509e+01 3.563535e-07 3.457662e-10 1.561121e-05 2.993391e-02 -2.205377e-25 0.000000e+00 
13 200 8.246663e-02 1.038725e+01 3.531654e-07 3.399621e-10 1.827798e-05 2.957453e-02 1.279755e-24 0.000000e+00 
2 200 8.307028e-02 1.047002e+01 3.499260e-07 3.341810e-10 2.087764e-05 2.921978e-02 -3.478069e-25 0.000000e+00 
3 200 8.367926e-02 1.055340e+01 3.466388e-07 3.284264e-10 2.341175e-05 2.886957e-02 -1.118922e-25 0.000000e+00 
4 200 8.429359e-02 1.063738e+01 3.433070e-07 3.227015e-10 2.588179e-05 2.852384e-02 4.224542e-25 0.000000e+00 
5 200 8.491332e-02 1.072199e+01 3.399338e-07 3.170094e-10 2.828926e-05 2.818253e-02 8.348198e-25 0.000000e+00 
6 200 8.553848e-02 1.080721e+01 3.365222e-07 3.113531e-10 3.063556e-05 2.784556e-02 7.351617e-25 0.000000e+00 
7 200 8.616913e-02 1.089307e+01 3.330754e-07 3.057353e-10 3.292210e-05 2.751288e-02 -3.139432e-25 0.000000e+00 
